[39, 361, 1313, 3.1064727918310795, 5.208771242005839, 6.714396847212322, 28, 246, 764, 2.391415106496565, 4.251516189060116, 5.86215325900701, 39, 361, 1313, 3.05374546177459, 4.5935169084704475, 5.600001079578615, 28, 246, 761, 2.257698367813227, 3.906698120305174, 5.106730630326124]
[39, 379, 1373, 3.1202545806369577, 5.260563707301481, 6.759661891034369, 29, 254, 798, 2.403749410716608, 4.257462098817598, 5.84942094097895, 39, 379, 1373, 3.0861474392154586, 4.791375549758901, 5.690975044443641, 29, 255, 798, 2.2929844653048663, 3.996908020176291, 5.1647315314966376]
[38, 374, 1320, 3.108731819739889, 5.215077962318359, 6.705456064989, 27, 247, 827, 2.423113771645215, 4.268767317222388, 5.885013815704738, 38, 374, 1320, 2.9851850351835063, 4.680452808265161, 5.520172197633724, 27, 246, 827, 2.3285461037177337, 4.068179628585114, 5.161284808966151]
[40, 382, 1369, 3.132853759227155, 5.256860236146658, 6.7688121097043314, 28, 241, 810, 2.4293581985327717, 4.270502833500872, 5.875603129790497, 40, 382, 1369, 3.0463391240110935, 4.706647394520511, 5.570300354129537, 28, 241, 810, 2.4133601218110408, 4.082429346943429, 5.099968111213978]
[41, 385, 1355, 3.138739441080956, 5.272598027959182, 6.753193685720656, 27, 238, 764, 2.4300071783557073, 4.2686608201951675, 5.8296149833165956, 41, 385, 1355, 3.026055679791144, 4.710625570470971, 5.658436132279559, 27, 239, 763, 2.5409889881489782, 4.089314021576187, 5.229925720802019]
[38, 363, 1357, 3.1104309028514217, 5.225307325202487, 6.741881714367943, 27, 261, 805, 2.41014707753383, 4.2819971483304675, 5.891975564447196, 38, 363, 1357, 2.950647860453895, 4.672452847756778, 5.497275919969288, 28, 260, 805, 2.3737802186203423, 3.9983961459740693, 5.133089609885765]
[39, 378, 1360, 3.122557490302046, 5.250047488610968, 6.743106230387896, 30, 249, 806, 2.4245694803610593, 4.289718487727064, 5.856006477321259, 39, 378, 1360, 3.038051067975681, 4.626919288792393, 5.702693031524022, 30, 249, 806, 2.310181398565171, 4.049572081279182, 5.184403825614451]
[40, 388, 1345, 3.1168655584804643, 5.234275253316308, 6.693641778916482, 28, 253, 794, 2.4346605830180317, 4.267859937414127, 5.869320583727755, 40, 388, 1345, 3.024347771849729, 4.60742879972977, 5.487337771723598, 28, 253, 797, 2.304218368394644, 3.9954414965935254, 5.180177065313081]
[37, 377, 1344, 3.122932604177072, 5.261146963860847, 6.754858395139552, 28, 250, 785, 2.434440184336543, 4.246755132324599, 5.839658880059153, 37, 377, 1344, 3.014020009750458, 4.668718468785783, 5.627414231203323, 28, 250, 786, 2.352506139901969, 3.9708029484071856, 5.147102816311806]
[36, 375, 1320, 3.1171658893528247, 5.2427455466524036, 6.708985808501883, 29, 250, 786, 2.3944607500632777, 4.311443398875781, 5.856239402577793, 36, 375, 1320, 2.9873463143065315, 4.697936336114379, 5.4538787340450146, 29, 250, 786, 2.3305383795709806, 4.019796543338972, 5.059892618331285]
[40, 372, 1317, 3.1221712850455865, 5.241555797641, 6.726239261466657, 27, 248, 780, 2.4436685161079885, 4.300915075887992, 5.850938539059899, 40, 372, 1317, 3.0521241614762364, 4.724521214309239, 5.6780284319063625, 27, 248, 781, 2.4270033225877157, 4.020382212139709, 5.1054183865013245]
[40, 377, 1364, 3.127975581150165, 5.270580869302814, 6.761517890557345, 26, 243, 820, 2.427723362927664, 4.2554413583776975, 5.889214692599114, 40, 377, 1364, 3.0239457218070416, 4.767529070907645, 5.707263543083501, 26, 244, 820, 2.422870406927036, 4.056195208482525, 5.208747576055077]
[39, 387, 1375, 3.118562084315766, 5.230125334039669, 6.755779071287932, 28, 248, 770, 2.413743518389851, 4.294174468059154, 5.824369777987777, 39, 387, 1375, 3.087671376148433, 4.552414753029296, 5.646641823262145, 28, 248, 769, 2.2856704069223643, 3.959584587423452, 5.112496397733364]
[39, 368, 1296, 3.113896521643589, 5.2011810208338325, 6.701479689325952, 28, 256, 815, 2.4161979558032147, 4.278110702078887, 5.891989548840751, 39, 368, 1296, 2.9929745518559834, 4.565262590019223, 5.581166923550721, 28, 257, 814, 2.4061374452671704, 4.034938758578359, 5.1800650452283445]
[41, 383, 1362, 3.1182985499789044, 5.255373838046882, 6.739252632943068, 26, 257, 790, 2.427290129820167, 4.270967344025055, 5.839729761528121, 41, 383, 1362, 3.054896484248308, 4.76559529533015, 5.600633648351971, 26, 257, 789, 2.354633365929915, 4.026291218793718, 5.127469097211553]
[38, 367, 1330, 3.0887234010128886, 5.199150329720812, 6.715779102381056, 27, 253, 797, 2.3880471849384497, 4.244323503158726, 5.869145929028605, 38, 367, 1330, 3.0254289892017563, 4.7300137570679555, 5.691782998615234, 27, 253, 798, 2.4116286941060703, 4.019055018891453, 5.205761954698225]
[38, 370, 1352, 3.128481967764047, 5.226723462726363, 6.748180376759789, 28, 242, 804, 2.4033816273024664, 4.271880789308884, 5.879881636099297, 38, 370, 1352, 3.0956867493548517, 4.636409156404635, 5.711538273544516, 28, 241, 804, 2.3532140749017567, 4.009310716974672, 5.229112138124735]
