Freq
0.16
8.92
8.92
100.69
0.14
0.18
6.01
0.31
4.84
0.65
0.51
0.65
0.18
0.14
0.14
3.16
0.53
4.46
3.94
4.46
1.79
2.76
0.86
9.11
0.25
1.16
0.51
0.45
0.68
0.14
0.48
0.91
0.78
1.79
0.45
0.17
1.94
2.76
0.87
0.87
4.82
2.22
1.22
5.94
0.5
0.12
0.46
0.98
0.15
0.19
0.29
0.35
25.9
1.24
0.16
25.64
25.64
0.13
22.86
1.96
0.14
1.96
1.28
0.78
1.06
0.12
0.58
0.14
1.62
0.68
0.49
2.69
2.34
4.75
1.07
0.14
0.2
0.21
0.18
0.25
0.17
0.26
0.35
10.03
0.16
0.52
29.53
0.67
2.22
1.5
0.23
0.5
14.56
1.24
0.15
0.16
3.87
108.21
0.57
0.57
2.84
0.14
0.14
0.96
0.11
0.8
0.8
0.65
1.5
766.2
2.58
2.58
3.24
0.25
0.47
0.39
5.96
0.19
0.19
0.46
0.78
1.29
0.3
0.27
0.1
2.56
1.9
2.06
0.65
0.41
0.11
13.83
0.67
13.74
13.74
0.35
0.11
19.72
0.35
2.48
0.52
0.6
9.75
0.2
6.57
6.57
2.21
9.46
0.29
0.22
13.88
1.9
1.45
3.67
0.14
0.18
0.57
0.58
0.14
0.15
0.29
2.15
0.35
0.6
0.27
0.83
0.81
0.19
0.5
56.81
74.77
1.58
69.27
0.1
2.27
0.15
0.88
23.47
74.77
3.25
0.56
0.23
0.17
0.11
0.79
0.14
0.62
0.13
0.16
0.15
2.48
0.41
0.21
8.61
0.11
0.57
0.76
0.5
44.44
0.45
9.42
9.42
16.6
2.57
0.37
0.47
0.47
4.95
0.11
13.4
0.11
4.95
5.64
4.54
5.64
0.12
3.42
0.12
2.88
6.84
6.84
0.28
4.06
1.34
0.88
1.34
3.27
3.57
73.92
0.1
0.16
3.69
0.27
0.11
1.3
1.42
0.13
0.22
0.14
0.23
393.83
0.14
3.39
3.39
0.26
2.93
13.06
1.3
9.78
0.26
0.14
0.14
0.33
1.23
1.96
0.16
1.27
0.51
0.39
0.25
0.89
1.34
1.34
1.23
2.79
3.36
2.66
1.12
1.12
0.21
2.28
2.28
0.1
0.95
0.95
0.51
0.51
0.65
0.21
3.37
23.15
0.19
5.84
0.27
117.9
117.9
0.12
0.45
1
0.17
1.34
0.1
0.72
0.72
1.72
4.73
1.72
16.13
0.11
0.14
0.47
4.68
0.23
0.23
0.23
0.24
1.29
0.14
0.32
0.32
0.29
1.75
0.86
0.79
0.9
0.13
6.87
6.87
12.91
12.91
2.54
1.06
1.06
3.39
0.41
0.41
0.41
0.4
0.4
0.47
0.31
0.72
0.56
0.4
0.4
0.38
0.6
14.34
0.35
0.36
9.14
33.45
0.79
1.4
2.31
0.64
0.4
485.18
0.17
1.11
1.11
5.54
1.12
10.14
1.5
32.73
1.29
0.47
0.94
0.85
0.62
0.1
0.24
0.34
0.7
19.29
0.14
0.57
0.36
0.36
2.01
11.29
0.19
0.84
0.3
0.11
0.16
1.09
0.53
1.05
41.3
0.58
1.84
1.4
0.31
0.13
0.22
0.14
2.1
4.77
13.45
0.51
0.82
0.12
0.1
1.37
0.79
0.79
0.27
0.72
2.66
2.28
2.28
1.19
11.13
1.68
0.21
4.67
5.64
0.75
0.33
12.17
1.87
1.64
0.41
2.36
0.99
0.29
0.41
49.08
49.08
17.78
2.33
5
0.14
17.78
11.64
11.64
1.07
18.85
2.8
0.59
3.16
0.59
0.33
0.48
0.14
1.28
1.28
1.75
0.19
0.14
0.2
15.65
1.49
1.49
10.57
4.72
0.16
0.86
1
0.23
0.22
1.41
0.27
0.12
0.14
2.09
0.3
3.16
0.67
0.14
0.64
0.3
1.2
0.2
0.14
5.89
12.93
0.75
6.39
0.31
1.06
0.14
2.38
0.52
0.2
2.87
0.69
0.28
45.64
45.64
0.14
0.14
0.34
0.22
2.91
0.2
0.31
2.19
0.4
0.1
35.03
1.55
2.02
0.46
1.66
1.56
0.12
11.66
0.55
0.29
9.49
13.85
13.85
12.37
0.2
0.52
0.5
0.5
11.15
0.28
0.3
0.93
0.51
27.55
1.64
1.64
3.26
9.37
3.75
0.25
0.16
4.64
0.12
0.27
747.98
0.82
0.4
0.49
747.98
6.91
0.1
6
0.22
6
36.69
0.28
0.4
0.4
0.36
3.74
0.38
2.93
1.4
0.29
1.76
0.42
0.85
458.27
2.54
0.66
17.43
17.43
0.26
0.36
1.13
0.29
0.2
0.59
0.13
0.46
2.38
0.98
0.29
0.21
0.29
7.66
0.27
0.79
3.08
1.23
4.29
0.24
1.5
0.14
0.23
866.58
4.91
0.63
1.31
0.17
1.33
0.11
0.26
0.1
0.49
0.6
0.64
0.64
0.98
0.13
23.26
0.45
2.02
4.18
0.71
1.12
3.63
0.17
1.3
25.42
25.42
0.9
0.19
4.75
1.13
0.17
0.17
0.14
6.94
0.82
0.82
0.23
2.12
0.44
3.74
0.47
0.14
0.8
69.27
0.69
1.39
0.32
0.13
0.19
51.01
51.01
13.29
0.2
0.16
0.16
17.82
0.1
0.29
4.32
0.12
80.5
0.42
2.72
1.53
2.72
80.5
1.09
1.05
0.15
0.12
316.25
1.16
0.78
21.61
1.36
0.37
0.46
0.26
82.79
23.76
0.58
0.58
0.25
4.56
0.55
2.46
3.96
1.41
0.49
0.88
0.25
1.33
1.33
0.2
1.33
0.47
5.71
2.89
0.17
0.5
1.53
1.12
11.59
0.48
1.26
0.78
0.11
0.12
0.1
0.16
0.12
0.46
0.42
0.33
0.1
0.16
0.2
0.1
0.58
0.14
0.2
0.35
0.15
0.53
0.18
0.36
5.22
0.14
0.89
0.63
0.21
0.1
1.35
0.98
0.98
4.48
0.14
0.26
0.28
0.12
0.2
0.2
0.16
0.25
0.14
0.14
0.88
0.13
0.11
0.71
1.21
0.1
0.1
0.14
4.92
0.11
0.36
0.17
0.1
0.11
0.16
0.16
0.66
0.3
0.3
2.96
1.63
3.06
0.49
0.49
0.28
0.26
12.65
1.16
2.89
3.29
0.78
0.47
0.27
0.24
0.53
0.91
0.23
2.04
0.93
0.33
0.2
1.27
1.27
0.16
0.1
0.1
0.29
1.61
0.6
4.87
1.4
0.2
0.17
0.33
0.46
0.46
0.1
0.15
0.49
0.32
6.74
20.98
0.51
51.53
0.32
0.29
17.64
0.28
8.02
18.07
76.33
1.83
0.4
100.18
3.39
0.42
0.36
1.59
0.25
1.75
7.04
0.28
2.81
0.21
0.35
0.2
1.8
0.94
1.28
0.14
0.16
2.52
2.52
1.86
2.56
28.03
0.19
2.07
0.24
8.81
0.22
0.45
2.74
0.23
4.26
0.1
0.18
0.44
0.85
2.5
1.43
0.1
0.14
1.6
0.1
0.16
0.51
0.39
18.2
0.41
0.45
0.55
0.52
0.1
0.14
81.69
0.26
1
5.25
0.14
3
1.25
0.17
3.77
1.42
0.67
1.3
3.19
3.77
0.47
0.4
3.42
0.75
0.48
0.23
0.26
0.19
0.48
0.49
9.98
0.14
4.07
9.42
0.2
0.2
0.32
7.08
3.45
15.8
0.12
0.27
515.1
3.11
1.83
1.83
4.26
0.38
0.1
1.06
9.58
0.13
0.54
0.81
0.14
1.6
0.4
0.57
101.07
1.05
0.66
0.59
0.77
220.22
0.1
3.34
1.05
9.79
0.36
0.38
5.46
0.94
0.75
6.27
1.47
1.47
0.14
0.11
0.18
0.2
0.56
0.2
0.25
0.41
0.4
0.2
50.88
2.71
0.28
0.1
0.34
0.34
10.23
0.1
20.59
0.3
52.15
0.31
0.45
0.12
0.47
0.55
0.85
1.48
0.16
0.37
0.91
0.14
0.13
0.36
0.94
0.28
0.66
0.79
0.79
0.61
2.52
42.66
0.82
0.48
0.48
0.16
0.77
3.92
1.12
1.12
0.95
1.72
0.45
0.45
0.37
0.94
2.36
2.36
1.1
0.23
72.79
5.13
0.13
0.16
0.17
0.67
1.75
0.86
2.39
44.45
1.51
6.95
0.79
8.63
0.79
0.22
3.09
0.77
3.09
0.15
0.15
0.64
18.8
0.14
0.2
0.24
0.67
25.34
3.87
0.1
18.8
0.16
26.56
0.1
0.1
0.1
12.78
1.74
1.4
1.19
0.54
1.35
1.35
4.52
3.99
9.18
0.27
0.23
0.87
0.26
0.52
55.37
8.38
12.12
0.66
7.34
1.01
0.12
0.17
0.1
0.11
0.73
0.27
0.27
0.36
21.24
1.68
0.15
0.14
3.88
0.39
10.23
31.93
31.93
22.51
22.51
12.02
1.12
0.1
0.8
0.8
29.8
0.1
1.32
1.93
0.14
2.28
0.42
3.14
2.18
0.14
3.13
0.87
0.27
0.91
0.14
0.14
0.28
3.36
0.49
0.27
0.1
16.95
0.28
1.77
0.29
0.1
0.56
0.28
0.93
13.85
0.15
2.85
0.11
1.09
5.74
0.3
3.92
0.39
0.86
2.63
2.63
2.95
3.33
1.13
1.13
59.92
1.58
1.58
2.03
1.52
0.83
0.1
0.63
14.58
25.07
158.52
9.06
1
1.52
2.39
23.03
0.15
0.33
7.45
1.76
10.55
0.1
1.2
1.13
1.4
0.17
3.98
1.08
30.32
14.44
1.44
5.12
14.02
1.39
0.16
0.54
3.15
11.64
11.64
0.62
0.8
3.15
0.52
0.2
6.85
3.21
0.14
3.57
1.51
1.51
14.48
1.29
0.42
3.68
0.21
0.64
0.17
0.17
8.27
23.52
23.52
1.05
0.33
0.31
0.4
0.58
1.06
0.67
0.67
0.26
1.26
0.16
4.67
2.33
0.35
2.07
0.1
0.16
0.28
1.74
0.47
2.14
0.3
0.18
0.14
8.52
8.52
0.14
1.29
0.14
0.18
0.1
16.91
3.71
0.2
2.76
0.85
12.23
0.14
1.4
21.1
32.95
14.76
18.66
0.13
0.42
7.48
4.25
4.25
3.53
0.46
0.53
0.11
2.08
2.75
0.68
0.68
0.71
2.25
69.25
3.34
8.05
0.84
0.28
0.1
1.52
1.25
2.15
0.5
0.73
24.63
1.18
1.19
2.55
3.75
0.27
72.61
29.66
2.51
2.51
8.7
1.77
0.97
9.6
0.15
11.15
1.79
3.09
5.18
3.09
0.1
1.05
0.16
128.35
0.2
0.13
1.73
139.22
0.16
112.69
112.69
1.54
5.24
0.37
0.37
1.44
0.47
11.23
0.12
3.05
0.11
3.87
0.53
0.13
0.78
1.05
0.1
0.1
2.98
31.78
0.26
1.97
2.4
0.53
0.64
0.12
13.66
13.66
27.58
0.93
1
1
18.11
0.83
0.16
2.91
3.82
3.33
0.2
0.2
0.16
0.58
191.63
1.77
1.56
0.37
0.42
0.29
0.23
0.23
0.54
3.11
0.2
1.51
0.88
0.43
0.19
0.19
11.15
8.97
0.98
0.71
0.8
0.23
0.23
2.7
1.5
0.18
0.2
9.71
0.16
2.94
6.41
0.32
0.32
0.23
0.36
2.33
0.46
0.4
0.4
0.12
2.36
2.36
67.67
39.31
1.05
0.18
0.13
0.34
0.33
1.85
0.12
2
2
13.2
0.55
7.85
1.63
0.11
0.11
9.99
0.49
0.22
0.39
0.67
0.29
0.45
4.82
0.66
4.5
5
0.11
0.27
0.54
7.14
0.16
0.18
2.93
29.69
19.24
0.49
0.49
0.15
1.08
0.6
2.5
23.93
0.25
30.32
7.74
0.52
1.59
7.09
1.1
0.43
0.43
12.39
11.49
0.27
0.56
74.48
7.66
0.81
52.17
2
2
0.46
12.37
0.27
0.34
0.49
0.31
0.24
30.25
0.69
7.71
0.34
0.34
0.14
0.57
10.91
0.4
2.14
8.19
0.18
0.83
0.26
1.69
0.33
0.82
0.82
10.53
0.66
0.5
16.68
0.3
0.3
0.12
2.82
1.06
2.79
0.2
4.54
1.44
122.07
1.75
8.66
0.12
32.92
0.14
1.01
0.18
0.73
0.13
0.97
0.61
1.35
1.35
0.37
0.37
1.73
1.29
1.66
1.47
11.14
0.14
0.76
10.76
0.14
4.76
0.5
78.36
0.51
2.6
0.69
0.17
0.1
0.1
1.34
19.7
0.47
0.12
2.37
3.13
7.92
0.23
0.23
0.51
2.14
0.51
0.62
79.35
1.02
0.11
4.41
3.02
6.38
6.38
0.66
0.14
0.58
4.84
0.48
67.57
0.41
0.31
0.12
0.1
0.18
12.27
1.35
4.03
0.74
0.74
0.1
0.24
1.37
5.87
3.56
0.18
0.38
3.62
0.8
0.3
1.7
1.62
0.11
0.14
0.27
1
2.71
0.69
0.22
1.01
0.32
0.67
7.91
7.91
0.57
20.82
20.82
0.1
0.13
0.32
0.32
0.28
10.4
0.27
2.26
2.26
13.4
18.78
7.61
0.46
9.13
2.68
0.99
1.61
0.83
71.78
0.6
1.05
0.23
1.1
59.22
10.12
6.95
1.86
0.66
1.38
0.43
0.43
2.89
0.81
1.72
0.7
5.03
1.59
0.16
1.14
1.81
0.23
1.49
1.51
0.13
0.42
0.5
0.25
32.02
8.13
124.82
0.36
0.25
0.18
1.73
1.73
6.87
5.28
14.24
4.61
4.61
0.44
1.55
0.22
0.13
0.18
0.32
0.14
0.19
0.18
1.81
3.57
1.81
2.1
0.35
0.16
0.16
0.22
1.65
0.21
0.21
0.81
8.36
0.2
1.57
0.31
0.15
0.15
0.45
50.85
1.29
13.14
16.54
0.23
1.07
72.56
2.19
1.52
7.39
0.1
0.27
0.1
0.89
0.25
0.21
0.34
0.47
0.27
0.58
8.69
0.26
2.01
0.32
0.15
50.85
0.71
3.32
16.54
0.85
13.14
0.75
0.26
0.18
61.43
1.3
0.11
0.27
0.26
0.81
0.81
2.38
0.12
0.1
0.16
2.33
7.05
1.83
11.84
0.16
2.77
11.84
0.99
0.13
1.03
0.15
0.18
0.18
0.3
0.12
0.11
0.23
0.23
0.28
0.13
2.71
0.12
771.24
0.52
1.09
0.17
0.42
2.54
5.07
1.6
1.47
0.19
15.14
0.12
0.79
2.06
1.27
81.67
1.6
0.3
1.52
6.65
0.56
0.73
17.79
0.17
19.86
0.44
1.2
0.36
1.62
5.8
0.46
0.94
0.16
0.11
0.29
8.06
0.37
3.73
0.69
0.33
8.02
0.72
0.19
1.1
0.1
1.86
106.6
4.28
8.5
8.5
0.31
1.69
2.51
3.4
3.4
1.22
1.22
0.64
2.32
14.3
22.63
22.63
0.33
0.29
1.45
0.64
0.33
0.38
0.37
0.2
1.88
1.88
0.17
1.01
0.5
0.5
0.14
0.73
0.1
8.37
2.41
1.64
1.64
20.64
2.98
6.13
2.78
0.56
7.84
5.21
83.87
0.19
0.27
0.42
0.69
0.27
0.27
9.08
0.29
0.18
0.63
2.82
4.13
0.16
2.19
0.15
0.22
7.68
0.47
0.78
0.32
0.94
0.54
0.46
0.29
0.29
0.18
0.36
0.14
0.21
1.95
12.72
3.84
2.65
18.4
0.41
0.14
0.22
0.79
0.63
3.3
3.3
1.24
26.41
0.72
0.16
0.16
1.12
0.12
0.41
1.12
2.02
2.3
1.02
1.51
0.41
2.04
19.98
0.81
0.88
4.07
0.75
1
72.63
0.35
0.35
4.14
46.88
1.5
0.16
8.31
1.23
0.75
0.31
1.23
1.11
1.11
0.17
0.12
0.33
5.51
0.68
0.68
0.86
0.53
0.36
5.67
0.14
21.88
21.88
41.81
0.16
26.12
1.98
0.38
1.37
0.59
0.12
0.93
0.93
1.12
0.19
17.28
0.47
1.73
1.06
1.77
1.43
22.65
22.65
0.2
0.45
1.32
0.24
0.71
5.68
7.15
0.17
0.17
7.81
3.02
0.3
0.3
0.2
1.62
88.81
1.04
0.71
3.13
0.32
3.63
0.14
2.42
0.79
0.91
0.14
3.83
3.83
0.11
0.65
2.21
0.38
1
1.24
10.39
10.39
0.14
2.17
4.08
4.08
2.67
115.56
0.26
0.42
0.27
18.55
2.32
17.62
0.25
0.56
0.11
0.49
0.39
0.39
0.39
0.23
0.19
6.45
3.02
0.27
64.39
0.23
0.12
102.33
23.45
0.47
0.14
4.69
0.41
0.24
0.21
78.74
10.57
1.28
1.3
0.18
570.57
59.44
0.14
8.37
0.14
0.14
0.14
0.45
0.23
10.57
161.17
17.88
3.8
0.14
0.91
0.28
2.89
2.07
2.83
2.19
2.17
0.63
0.63
0.22
0.54
0.19
0.14
0.16
0.28
79.9
0.39
0.66
98.77
0.14
0.14
1.09
0.14
1.11
0.17
0.1
8.35
0.18
1.03
0.8
13.45
0.12
7.24
0.59
0.59
4.74
0.44
0.62
32.19
0.14
0.25
1.05
2.27
0.15
2.04
0.11
8.49
3.22
0.36
8.26
5.61
90.03
0.25
8.26
4.11
7.25
0.27
18.86
0.56
14.45
0.57
0.42
0.12
2.85
0.1
0.94
15.1
0.36
2.89
0.2
14.51
14.51
0.84
0.84
6.79
6.79
0.42
0.26
34.79
0.21
1.04
18.32
0.11
0.23
4.75
0.39
0.66
0.17
0.8
0.18
4.42
1.61
4
0.12
0.69
0.14
3
0.1
3
4.01
0.46
30.68
1.08
0.81
2.95
6.13
4.87
0.46
0.15
0.16
0.26
2.72
202.97
0.27
7.01
9.35
0.16
13.49
1.12
2.76
1.54
0.14
1.28
1.71
1.6
0.46
6.02
6.02
3.65
0.63
1.22
1.02
0.52
0.15
0.77
9.83
0.49
0.4
0.52
0.56
1.97
0.16
19.66
0.17
0.17
0.9
1.93
2.44
2.44
0.15
2.91
0.23
128.33
0.14
0.25
0.17
0.39
57.24
26.53
0.18
0.18
32.44
0.73
0.15
0.21
0.23
2.48
0.35
9.32
0.75
0.75
8.71
8.71
0.62
12.82
2.09
3.96
2.86
0.64
0.25
3.83
0.14
2.35
2.35
0.1
0.37
0.37
0.11
0.14
6.47
0.11
0.1
2.88
2.88
0.21
0.2
13.45
0.28
0.85
0.85
0.31
0.17
3.96
0.55
7.91
2.04
0.11
0.16
2.47
1.42
0.41
18.07
0.52
0.16
0.5
0.14
0.12
3.1
0.8
0.68
0.29
3.25
5.22
5.22
7.74
0.22
3.12
3.12
149.26
1.47
0.71
0.67
1.89
0.24
0.55
0.15
0.15
8.93
2.78
7.18
0.1
0.64
7.02
0.16
1.29
0.56
2.63
0.35
0.35
0.31
0.88
3.1
0.54
0.13
0.88
1.51
0.89
1.83
0.58
0.58
1.79
4.33
3.25
16.65
2.86
5.14
0.3
0.2
0.27
3.45
0.1
0.1
5.38
1.25
1.27
0.93
2.55
13.56
10.64
0.45
0.9
0.2
0.2
0.18
5.63
1.11
1.11
0.1
0.38
0.86
0.29
0.29
0.14
0.37
4.57
0.46
2.26
2.88
1.32
0.97
0.52
0.58
1.16
0.13
0.12
1.67
3.37
0.12
0.12
0.2
8.43
1.16
4.98
0.62
10.88
0.11
0.78
1.17
1.94
0.28
0.95
0.1
1.87
1.56
1.45
0.14
0.77
94.13
0.23
0.1
5.07
2.37
1.63
5.2
0.35
0.65
0.55
3.11
14.03
0.58
0.32
0.81
0.22
0.21
0.4
11.21
6.93
1.79
1.9
0.28
1.9
2.01
7.73
0.47
1.04
0.49
2.33
8.11
6.35
0.14
4.51
167.13
1.95
1.17
1.03
2.31
0.59
0.34
1.42
0.13
50.63
1.28
0.24
15.62
1.31
1.31
2.44
0.2
78.43
0.14
0.13
0.39
6.35
0.33
0.28
78.43
1.48
0.11
0.12
0.76
2.22
2.22
12.49
59.73
0.7
0.78
0.23
1.08
285.99
35.16
3.38
0.44
17.04
0.19
6.38
6.38
0.1
0.31
0.14
1.12
0.54
0.11
2.79
6.42
0.26
0.22
1.62
1.75
0.79
0.41
0.1
4.67
0.69
23.82
0.85
0.85
0.13
0.59
1.64
0.2
0.14
0.19
2.63
1.02
0.42
0.73
0.11
0.14
15.36
1.27
4.82
0.25
0.25
0.14
0.16
0.23
0.25
20
21.97
1.13
1.52
0.2
0.2
0.45
0.65
3.09
1
7.29
1.3
0.12
0.72
3.42
0.15
0.16
1.38
16.46
0.59
11.81
3.67
0.93
0.71
0.71
0.23
2.86
0.56
47.75
1.5
0.81
0.14
125.79
2.1
2.42
7.39
7.39
0.1
0.13
0.2
0.45
0.59
1.58
13.53
0.14
0.16
0.11
163.56
1.58
4.12
9.87
0.11
0.29
0.29
0.29
0.11
2.07
0.35
0.33
0.15
0.51
0.51
18.3
1.21
0.85
1.09
2.84
6.98
0.17
0.16
2.34
3.09
10.02
38.03
4.32
4.32
1.72
0.1
0.1
0.18
0.28
3.13
3.54
1.36
0.11
0.23
0.1
1.09
0.14
2.21
2.21
0.4
0.28
0.1
0.98
11.47
0.24
0.56
0.2
4.08
7.58
0.16
0.12
0.4
6.18
0.15
1.17
0.14
0.13
7.32
1.42
0.32
3.51
0.28
0.28
0.14
1.36
1.36
0.13
1.09
7.38
1.1
105.2
0.12
0.12
4.49
1.43
0.23
0.43
0.24
2.19
0.1
1.02
2.69
0.58
0.58
2.51
0.42
56.18
1.28
1.28
0.18
0.78
1.23
0.38
0.38
8.05
4.7
4.7
1.04
0.2
16.77
0.48
3.59
0.8
1.68
1.68
59.46
0.7
0.18
10.77
2.17
2.62
1.16
0.2
2.43
114.93
0.16
51.12
0.18
2.52
0.68
0.68
0.26
4.2
1.06
0.58
6.04
0.16
0.26
1.96
0.17
6.09
17.11
1.47
18.58
23.85
2.72
0.98
0.21
17.11
0.18
0.18
1.29
0.27
23.15
0.97
0.23
0.5
1.27
0.13
17.7
17.7
2.71
23.85
0.69
1.95
0.32
2.56
0.38
0.95
0.47
2.94
0.1
1.05
10.91
0.46
1.38
0.93
0.93
0.18
0.66
1.61
1.95
22.22
0.34
0.39
4.58
0.16
0.25
0.59
0.11
4.23
0.23
0.23
1.68
0.36
0.11
0.81
0.19
0.19
1.98
0.23
4.45
5.59
19.49
17.29
6.25
0.11
0.3
152.69
0.15
6.56
13.35
2.97
0.1
6.56
0.1
0.81
2.17
10.22
0.52
10.22
10.22
3.17
7.59
1.98
8.94
0.34
5.69
2.79
1.19
1.19
2.15
3
0.27
1.6
1.02
0.18
0.13
0.12
0.46
0.14
14.84
0.11
0.25
2.71
2.91
0.12
0.28
18.86
3.69
0.27
1.04
0.16
0.43
0.48
0.14
2.76
1.25
1.46
11.64
0.41
0.41
0.13
0.14
0.32
0.14
3.18
5.67
1.11
0.22
0.29
2.58
0.13
0.19
0.23
0.16
0.47
5.18
5.18
0.11
0.82
1.42
1.06
5.32
7.57
5.17
0.91
1.68
0.89
1.67
0.96
0.23
0.2
0.4
0.14
0.28
0.26
5.59
0.3
7.86
1.21
13.23
0.27
0.49
0.14
0.1
0.84
7.12
0.13
0.18
2.87
0.35
0.34
3.85
8.1
5.4
2.4
0.14
36.54
0.28
1.42
2.77
1.45
0.42
0.94
0.61
1.58
144.96
2.04
1.14
0.84
0.37
0.16
0.16
16.01
0.17
0.76
0.1
0.17
280.59
1.49
0.14
0.45
1.76
4.41
2.81
2.81
5.18
8.99
0.98
0.46
17.81
12.75
0.14
15.42
9.73
0.16
0.85
0.1
1.47
1.54
0.29
0.1
0.22
0.13
0.12
0.5
0.69
4.95
32.4
1.47
1.47
0.67
0.32
0.52
0.51
0.15
0.99
0.73
0.14
0.38
0.38
3.03
2.86
0.47
0.14
0.61
2.36
6.28
0.17
0.69
2.04
1.09
1.09
0.51
4.87
1.31
0.18
0.35
1.42
0.54
16.47
0.19
2.47
0.76
0.76
4.67
0.73
0.23
0.32
0.77
0.7
2.83
1
0.19
0.19
36.94
0.14
0.23
218.6
0.3
0.71
0.58
0.58
0.13
10.88
0.22
4
6.6
0.19
0.19
10.95
10.95
22.4
2.27
6.58
0.14
6.29
1.89
22.57
0.91
0.3
0.28
1.11
0.39
42.98
0.66
0.12
17.18
4.35
0.88
2.87
11.77
29.22
0.59
0.2
0.35
0.1
0.96
6.81
7.14
0.32
0.11
7.35
8.04
0.16
7.35
57
2.87
0.28
0.28
0.14
0.14
0.31
1.04
0.24
0.64
21.77
22.14
7.56
1.85
0.36
5.26
0.88
0.88
1.3
0.14
0.14
12.3
10.18
61.59
0.85
14.56
0.11
28.88
1.54
0.22
0.61
32.03
26.65
14.08
0.11
12.5
4.55
4.55
2.23
0.29
0.29
0.97
1.24
0.14
0.2
43.68
0.13
0.3
0.3
7.54
0.27
1.94
171.98
171.98
0.2
2.09
38.8
0.26
0.7
5.17
0.14
0.27
3.02
0.1
0.21
21.61
1.28
0.21
37.07
1.46
40.02
0.53
4.38
39.13
1.69
1.47
1.47
0.14
0.82
1.63
1.13
0.75
0.77
1.03
0.22
0.17
0.55
0.98
288.64
0.24
10.99
0.12
10.99
0.61
57.22
57.22
32.49
11.03
35.02
8.24
35.02
